Movie Name,Address,Rating,Year,Date,Closed Captioning,Zip,Park Name
Independence Day,"West 83rd Street, Chatham, Chicago, Lake Township, Cook County, Illinois, 60620, United States",PG-13,2014,2014-06-13,Y,60620,West Chatham Park
The Nut Job,"4513, West Sunnyside Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",PG,2014,2014-07-11,N,60630,Mayfair Park
Twenty Feet From Stardom,"5536, South Doctor Martin Luther King Junior Drive, Washington Park, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",PG-13,2014,2014-08-16,Y,60637,Washington Park
Stanley Ka Dabba,"Fritz Pollard House, 1928, West Lunt Avenue, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60626, United States",NR,2014,2014-06-29,N,60626,Paschen Park
The Lego Movie,"716, East 37th Street, Oakwood Shores, Oakland, Chicago, South Chicago Township, Cook County, Illinois, 60653, United States",PG,2014,2014-08-16,Y,60653,Ellis (Samuel) Park
Groundhog Day,"2312, West Palmer Street, Chicago, West Chicago Township, Cook County, Illinois, 60647, United States",PG,2014,2014-06-15,Y,60647,Holstein Park
Latino Film Festival Selection,"Home Run Inn Pizzeria, 4254, West 31st Street, South Lawndale, Chicago, West Chicago Township, Cook County, Illinois, 60623, United States",NR,2014,2014-07-09,N,60623,Piotrowski Park
The Triplets of Belleville,"Lincoln Park - Grove 8, North Cannon Drive, Park West, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",PG-13,2014,2014-07-07,N,60614,Lincoln Park
The Bachelor and the Bobby Soxer,"Lincoln Park - Grove 8, North Cannon Drive, Park West, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",NR,2014,2014-07-28,Y,60614,Lincoln Park
Michael Jackson's This Is It,"2637, North Kimball Avenue, Jackowo, Chicago, Jefferson Township, Cook County, Illinois, 60659, United States",PG,2014,2014-08-16,Y,60647,Unity Playlot Park
The Sandlot,"Wicker Park Fieldhouse, 1425, North Damen Avenue, Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",PG,2014,2014-07-17,Y,60622,Wicker Park
Gravity,"4131, West Hirsch Street, Beat 2534, Humboldt Park, Chicago, West Chicago Township, Cook County, Illinois, 60651, United States",PG-13,2014,2014-06-17,Y,60651,Kedvale Park
Man of Steel,"West 95th Street, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60620, United States",PG-13,2014,2014-06-19,Y,60643,Oakdale Park
Despicable Me 2,"Eugene Field Park Fieldhouse, 5100, North Ridgeway Avenue, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",PG,2014,2014-07-11,Y,60625,Eugene Field Park
Latino Film Festival Selection,"1817, South Wood Street, Lower West Side, Chicago, West Chicago Township, Cook County, Illinois, 60608, United States",NR,2014,2014-06-18,N,60608,Harrison Park
The Goonies,"11529, South Avenue L, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",PG,2014,2014-08-10,Y,60617,Rowan Park
Fast & Furious 6,"2227, North Kilbourn Avenue, Beat 2522, Hermosa, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",PG-13,2014,2014-07-15,Y,60639,Hermosa Park
The Amazing Spider-Man,"Shedd Park Fieldhouse, 3650, West 23rd Street, Little Village, South Lawndale, Chicago, West Chicago Township, Cook County, Illinois, 60623, United States",PG-13,2014,2014-08-25,Y,60623,Shedd Park
@home,"1219-1231, West Greenleaf Avenue, Glenwood Arts District, Jarvis Square, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States",NR,2014,2014-05-30,N,60626,Loyola Park
Despicable Me 2,"Veterans Memorial Park Fieldhouse, 2820, East 98th Street, Vet's Park, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",PG,2014,2014-08-29,Y,60617,Veteran's Memorial Park
The Princess Bride,"Lincoln Park - Grove 8, North Cannon Drive, Park West, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",PG,2014,2014-08-20,Y,60614,Lincoln Park
The Goonies,"5816, South Kostner Avenue, West Elsdon, Chicago, Lake Township, Cook County, Illinois, 60629, United States",PG,2014,2014-08-21,Y,60629,Pasteur Park
The Blues Brothers,"West Lawrence Avenue, Jefferson Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",R,2014,2014-08-08,N,60630,Jefferson Memorial Park
Latino Film Festival Selection,"2719, North Avers Avenue, Kosciuszko Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",NR,2014,2014-06-25,N,60647,Kosciuszko Park
The Lego Movie,"The Spoke & Bird, 205, East 18th Street, Near South Side, Chicago, South Chicago Township, Cook County, Illinois, 60616, United States",PG,2014,2014-08-28,Y,60616,Chicago Women's Park and Gardens
Cloudy with a Chance of Meatballs 2,"5816, South Kostner Avenue, West Elsdon, Chicago, Lake Township, Cook County, Illinois, 60629, United States",PG,2014,2014-07-14,Y,60629,Pasteur Park
Fast & Furious 6,"North Desplaines Street, Fulton River District, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60661, United States",PG-13,2014,2014-08-19,Y,60611,Park No. 551
On the Waterfront,"2707, West Lawrence Avenue, West Ravenswood, Lincoln Square, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",NR,2014,2014-06-14,Y,60625,Gross Park
Dr. Suess' The Lorax,"Murray Park Fieldhouse, 1743, West 73rd Street, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",PG,2014,2014-07-15,Y,60636,Murray Playground Park
Anna Karenina (1935),"2453, West Lunt Avenue, West Ridge, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States",NR,2014,2014-08-10,Y,60645,Indian Boundary Park
"It's a Mad, Mad, Mad, Mad World","West 52nd Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",NR,2014,2014-06-24,N,60609,Sherman Park
Star Trek: Into Darkness,"100, South Sangamon Street, West Loop, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60607, United States",PG-13,2014,2014-07-24,Y,60607,"Bartelme, Mary Park"
The Wizard of Oz,"Chase Park Fieldhouse, 4701, North Ashland Avenue, East Ravenswood, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",G,2014,2014-06-25,N,60640,Chase Park
Hotel Transylvania,"4625, North Lawndale Avenue, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",PG,2014,2014-08-15,Y,60625,Jensen Park
Hotel Transylvania,"223, East 31st Street, Douglas, Chicago, South Chicago Township, Cook County, Illinois, 60616, United States",PG,2014,2014-07-08,Y,60616,Dunbar Park
To Kill a Mockingbird,"Wilson Park Fieldhouse, 4630, North Milwaukee Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",NR,2014,2014-06-27,N,60630,Wilson Frank J. Park
Strangers on a Train,"Lincoln Park - Grove 8, North Cannon Drive, Park West, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",PG,2014,2014-06-16,Y,60614,Lincoln Park
Are We There Yet?,"6501-6503, South Racine Avenue, Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",PG,2014,2014-08-13,N,60636,Ogden Park
The Lego Movie,"1633, North Maplewood Avenue, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60647, United States",PG,2014,2014-07-10,Y,60647,Maplewood Playlot Park
42,"South State Street, Grand Boulevard, Chicago, Lake Township, Cook County, Illinois, 60653, United States",PG-13,2014,2014-07-31,Y,60609,Metcalfe Park
Free Birds,"6924, North Hiawatha Avenue, North Edgebrook, Forest Glen, Chicago, Jefferson Township, Cook County, Illinois, 60646, United States",PG,2014,2014-07-10,Y,60646,Wildwood Park
Cloudy With a Chance of Meatballs 2,"6201-6207, South Drexel Avenue, Woodlawn, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",PG,2014,2014-08-08,Y,60637,Harris Park
Gravity ,"West Wrightwood Avenue, Wrightwood Neighbors, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",PG-13,2014,2014-07-05,Y,60614,Jonquil Playlot Park
Lego Movie,"6553-6577, North Avondale Avenue, Edison Park, Chicago, Jefferson Township, Cook County, Illinois, 60631, United States",PG,2014,2014-06-20,N,60631,Olympia Park
Justin Bieber: Never Say Never,"3255, North Elston Avenue, Avondale, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",G,2014,2014-07-30,Y,60618,Brands Park
Beasts of the Southern Wild,"South Cottage Grove Avenue, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",PG-13,2014,2014-07-14,Y,60653,Mandrake Park
Cloudy with a Chance of Meatballs 2,"3402, South Hamilton Avenue, Ducktown, McKinley Park, Chicago, South Chicago Township, Cook County, Illinois, 60608, United States",PG,2014,2014-07-22,Y,60608,Hoyne Playground Park
Despicable Me 2,"Oriole Park Fieldhouse, 5430, North Olcott Avenue, Norwood Park, Chicago, Jefferson Township, Cook County, Illinois, 60656, United States",PG,2014,2014-06-28,N,60656,Oriole Park
The Hunt for Red October,"Wicker Park Fieldhouse, 1425, North Damen Avenue, Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",PG,2014,2014-08-07,N,60622,Wicker Park
The Great Gatsby (2013),"Gate House, 7059, South South Shore Drive, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",PG-13,2014,2014-08-25,Y,60649,South Shore Cultural Center
42,"5536, South Doctor Martin Luther King Junior Drive, Washington Park, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",PG-13,2014,2014-07-19,Y,60637,Washington Park
Mr. Peabody & Sherman,"1814, West 50th Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60632, United States",PG,2014,2014-08-15,Y,60609,Cornell Square Park
Return to Me,"North Larrabee Street, Mid-North District, Lincoln Park, Chicago, North Chicago Township, Cook County, Illinois, 60614, United States",PG,2014,2014-07-12,N,60614,Oz Park
The Goonies,"2543, West Irving Park Road, North Center, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",PG,2014,2014-06-13,Y,60618,Revere Park
Despicable Me 2,"716, East 37th Street, Oakwood Shores, Oakland, Chicago, South Chicago Township, Cook County, Illinois, 60653, United States",PG,2014,2014-07-19,Y,60653,Ellis (Samuel) Park
Despicable Me 2,"Merrimac Park Fieldhouse, 6343, West Irving Park Road, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",PG,2014,2014-08-06,N,60634,Merrimac Park
Saving Mr. Banks,"9801, South Avenue G, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",PG-13,2014,2014-07-07,N,60617,Calumet Park
Journey 2: The Mysterious Island,"2922, North Kenosha Avenue, Beat 2523, Hermosa, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",PG,2014,2014-07-18,Y,60641,Ken-Well Park
The Blind Side,"River North, Near North Side, Chicago, North Chicago Township, Cook County, Illinois, 60661, United States",PG-13,2014,2014-08-12,Y,60606,"Ward, A. Montgomery Park"
Singin' in the Rain,"Armour Square Park Field House, 3309, South Shields Avenue, Armour Square, Chicago, South Chicago Township, Cook County, Illinois, 60616, United States",NR,2014,2014-07-17,Y,60616,Armour Square Park
Gravity,"North Desplaines Street, Fulton River District, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60661, United States",PG-13,2014,2014-06-24,Y,60611,Park No. 551
The Hunger Games,"North Lincoln Park West, Mid-North District, Lincoln Park, Chicago, North Chicago Township, Cook County, Illinois, 60614, United States",PG-13,2014,2014-08-03,Y,60614,Lincoln Park Cultural Center
Moonrise Kingdom,"2312, West Palmer Street, Chicago, West Chicago Township, Cook County, Illinois, 60647, United States",PG-13,2014,2014-07-11,Y,60647,Holstein Park
Brave,"Ceramics Building, 3546, West Addison Street, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",PG,2014,2014-08-29,N,60618,Athletic Field Park
The Smurfs 2,"Pioner Park Mini Golf, 7135, North Harlem Avenue, Edison Park, Niles, Jefferson Township, Cook County, Illinois, 60714, United States",PG,2014,2014-07-18,N,60631,Brooks Park
The Muppet Movie,"9801, South Avenue G, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",G,2014,2014-08-18,Y,60617,Calumet Park
Indiana Jones and the Temple of Doom,"Columbus Dr & Randolph St, East Randolph Drive, New East Side, Loop, Chicago, South Chicago Township, Cook County, Illinois, 60603, United States",PG,2014,2014-08-25,N,60602,Grant Park
Man of Steel,"4414, West Augusta Boulevard, Humboldt Park, Chicago, West Chicago Township, Cook County, Illinois, 60651, United States",PG-13,2014,2014-08-07,Y,60651,Augusta Park
Ride Along,"Sumner Elementary School, 4320, West 5th Avenue, West Garfield Park, Chicago, West Chicago Township, Cook County, Illinois, 60624, United States",PG-13,2014,2014-07-23,Y,60624,Sumner Park
Turbo,"West Lawn Park Fieldhouse, 4233, West 65th Street, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",PG,2014,2014-08-11,Y,60629,West Lawn Park
Despicable Me 2,"Fritz Pollard House, 1928, West Lunt Avenue, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60626, United States",PG,2014,2014-07-26,Y,60626,Paschen Park
Ghostbusters,"Lincoln Park - Grove 8, North Cannon Drive, Park West, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",PG,2014,2014-06-18,Y,60614,Lincoln Park
The Smurfs 2,"7327, North Rogers Avenue, Jarvis Square, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60626, United States",PG,2014,2014-08-29,Y,60626,Pottawattomie Park
The Hunger Games: Catching Fire,"West Wrightwood Avenue, Wrightwood Neighbors, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",PG-13,2014,2014-08-30,Y,60614,Jonquil Playlot Park
Frozen,"West Lawrence Avenue, Jefferson Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",PG,2014,2014-07-11,N,60630,Jefferson Memorial Park
The Monuments Men,"East Pearson Street, Magnificent Mile, Near North Side, Chicago, North Chicago Township, Cook County, Illinois, 60611, United States",PG-13,2014,2014-07-13,Y,60611,Lake Shore Park
Space Jam,"6035, West Matson Avenue, Norwood Park, Chicago, Jefferson Township, Cook County, Illinois, 60646, United States",PG,2014,2014-08-04,Y,60646,Indian Road Park
Wizard of Oz,"Gladstone Park Fieldhouse, 5421, North Menard Avenue, Gladstone Park, Jefferson Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",G,2014,2014-07-30,N,60630,Gladstone Park
The Lego Movie,"Wolfe Park Fieldhouse, 3325, East 108th Street, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",PG,2014,2014-06-16,N,60617,Wolfe Playground Park
Captain Phillips,"River North, Near North Side, Chicago, North Chicago Township, Cook County, Illinois, 60661, United States",PG-13,2014,2014-07-01,Y,60606,"Ward, A. Montgomery Park"
Ride Along,"South Doctor Martin Luther King Junior Drive, Park Manor, Greater Grand Crossing, Chicago, Hyde Park Township, Cook County, Illinois, 60621, United States",PG-13,2014,2014-08-22,Y,60619,Meyering Playground Park
The Muppet Movie,"4263, West Foster Avenue, North Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",G,2014,2014-07-16,N,60630,Gompers Park
The Lego Movie,"1652, Wentworth Avenue Bikeway, Near South Side, Chicago, South Chicago Township, Cook County, Illinois, 60616, United States",PG,2014,2014-08-29,Y,60616,Ping Tom Memorial Park
Despicable Me 2,"1813, West Granville Avenue, Winchester-Hood Garden Homes, West Ridge, Chicago, Lake View Township, Cook County, Illinois, 60660, United States",PG,2014,2014-07-13,Y,60660,Emmerson Park
The Goonies,"3, West Randolph Street, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60607, United States",PG,2014,2014-07-30,Y,60607,Union Park
Epic,"Vittum Park Fieldhouse, 5010, West 50th Street, Archer Limits, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",PG,2014,2014-08-01,N,60638,Vittum Park
@home,"201, East 111th Street, Arcade Row, Roseland, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States",NR,2014,2014-06-06,N,60628,Palmer Park
